AR,Skewness
2.41121,0.282037
2.09947,0.216577
1.9152,0.127571
1.80234,0.099002
2.16145,0.173529
2.18646,0.185965
2.074,0.166474
1.9222,0.126143
2.17833,0.202788
1.83994,0.133764
1.76462,0.020525
2.16194,0.275057
2.178,0.240759
1.87688,0.156071
1.79828,0.0472543
1.89905,0.0900274
1.92425,0.215038
1.92101,0.114368
1.9869,0.206744
1.86254,0.112351
2.14768,0.221274
2.08298,0.17001
1.80949,0.0463921
1.89876,0.143113
1.86331,0.0632802
2.12791,0.221914
2.34029,0.250869
2.01816,0.171761
1.84089,0.0932824
2.03224,0.285773
2.40408,0.247208
1.77843,0.068509
2.05763,0.180423
1.81813,0.0690732
2.33381,0.238524
1.95193,0.237967
1.91756,0.141358
2.15379,0.196107
1.76825,0.0289317
2.37933,0.247173
2.61931,0.360466
2.22941,0.249636
1.99586,0.2589
1.93618,0.170949
2.18613,0.18068
2.18243,0.357599
2.25584,0.229677
2.21265,0.207141
2.27512,0.278355
1.99544,0.154695
2.26408,0.287367
2.31704,0.264227
2.3776,0.252016
1.85827,0.164505
1.98289,0.21281
2.42824,0.286676
1.98455,0.171275
1.80192,0.0959122
2.13022,0.246474
1.87167,0.180655
2.45747,0.412791
2.02102,0.219343
2.13782,0.23503
1.79994,0.0657148
1.77327,0.0260683
2.02407,0.254854
2.43196,0.30747
2.20988,0.296496
2.01097,0.207235
2.15752,0.224341
1.80819,0.0771852
2.11165,0.217713
2.09329,0.247089
1.89074,0.111646
2.4149,0.302405
1.93472,0.189886
2.18716,0.241378
2.02373,0.15882
2.02295,0.279244
2.00565,0.253217
2.18143,0.200743
1.89843,0.203707
1.90011,0.0933769
2.14967,0.193638
1.89912,0.122961
2.00133,0.268719
2.27802,0.298476
2.22198,0.300587
1.81241,0.0733808
1.85155,0.0624573
1.83956,0.148376
2.13957,0.197158
2.10815,0.188519
2.0336,0.161149
2.08131,0.269711
2.02991,0.295973
2.11032,0.322393
1.98664,0.20642
1.95799,0.248878
2.20184,0.304104
1.88803,0.096172
2.13106,0.19347
2.10368,0.211093
1.95438,0.247101
2.40182,0.369883
2.02021,0.250535
1.95892,0.155355
2.03876,0.147325
1.9918,0.146636
2.27042,0.274127
1.95264,0.104585
1.75779,0.0414389
1.96967,0.18014
1.84196,0.0835152
2.24671,0.313071
1.91273,0.209537
2.24087,0.342402
2.80423,0.482231
2.10482,0.270269
2.19521,0.232002
1.81618,0.0426692
1.86842,0.0653194
2.28395,0.222239
2.1709,0.216521
2.41184,0.250596
2.09718,0.285075
1.78798,0.0463558
1.9557,0.117025
2.23022,0.240757
1.88433,0.0982275
2.35926,0.248321
2.95921,0.447229
2.28747,0.216767
1.99819,0.265533
1.78231,0.0695811
2.22599,0.218284
1.8314,0.0891958
1.85902,0.14043
2.57177,0.344333
2.42455,0.312808
1.89067,0.117935
2.01203,0.145747
1.96955,0.111718
1.83884,0.11213
2.41173,0.249984
2.14306,0.276054
2.1264,0.276973
2.50319,0.302221
2.70195,0.386211
2.11233,0.19156
2.07872,0.146614
2.46383,0.287493
2.07395,0.186361
1.80542,0.0459236
2.41199,0.250543
2.29353,0.215931
2.03872,0.19225
2.28597,0.218091
2.28956,0.242001
2.03755,0.192903
2.30179,0.218551
2.30688,0.244683
1.93494,0.115624
2.33642,0.238986
2.36796,0.238565
2.17104,0.178754
2.16397,0.25887
2.49306,0.327173
2.62347,0.380476
1.91092,0.162321
2.08424,0.195302
1.998,0.185606
2.04047,0.186258
2.04487,0.135036
2.13803,0.234503
2.18299,0.201457
1.86712,0.169494
1.99041,0.118357
2.16834,0.231798
2.03307,0.150146
1.83253,0.102001
1.92454,0.103278
1.80578,0.0416083
2.47271,0.328535
1.87899,0.143124
1.80142,0.0671436
2.26172,0.24102
2.17585,0.215019
2.15477,0.2165
1.78048,0.0446727
2.21197,0.21425
2.45758,0.431462
1.79257,0.0542538
1.81647,0.0723422
1.89243,0.187003
2.4446,0.290244
1.88023,0.173114
2.27243,0.284708
2.02677,0.256116
1.93429,0.156815
1.80826,0.104837
1.9242,0.208782
1.90644,0.0858647
1.97651,0.141352
2.17554,0.284043
1.77408,0.0590581
1.89665,0.135525
1.89545,0.154277
1.7886,0.0679327
2.12653,0.289276
1.94553,0.230981
1.94431,0.179622
2.01711,0.139428
1.8672,0.17088
1.97209,0.251402
1.97779,0.227479
2.06052,0.173428
2.21209,0.339645
1.88951,0.122163
1.95533,0.170038
1.88016,0.182354
2.37839,0.309034
1.99086,0.126331
1.89485,0.144523
1.90259,0.126895
2.163,0.223671
2.09037,0.237945
2.31768,0.313941
1.83337,0.103105
2.65568,0.416158
1.95134,0.23976
1.86229,0.0618474
1.81291,0.0704784
1.84029,0.110428
2.10664,0.251075
2.24668,0.218841
2.06886,0.29832
2.0492,0.241177
1.91108,0.139557
2.24616,0.240469
1.97275,0.151353
1.8981,0.13805
1.95218,0.10686
2.01188,0.217311
2.12794,0.251939
2.34667,0.30699
1.82997,0.138147
2.20943,0.233535
1.94802,0.155141
2.55792,0.293587
1.8227,0.0515493
1.86225,0.0672168
2.00385,0.123161
2.35675,0.251175
2.31339,0.274167
2.0586,0.200457
1.93498,0.185244
2.04788,0.182365
2.01742,0.230981
1.95553,0.212363
1.91326,0.194919
1.95862,0.195121
1.84106,0.104305
1.96893,0.215009
1.94992,0.135321
2.00354,0.221608
2.03636,0.170037
2.10241,0.21199
1.83737,0.130666
2.26555,0.211682
1.92465,0.193835
2.1725,0.292619
1.81002,0.108007
2.1305,0.340786
2.15113,0.256943
2.28661,0.22443
2.37863,0.263083
2.23589,0.308097
1.8981,0.146826
1.83215,0.124493
1.9178,0.156511
1.94385,0.173601
2.30832,0.308983
2.13292,0.295928
1.93562,0.193679
2.03291,0.131268
2.22253,0.293897
2.08766,0.161919
1.8957,0.126148
1.96503,0.240737
2.22946,0.233677
2.18479,0.237198
2.3886,0.341378
1.94298,0.210007
2.1906,0.186721
1.94572,0.133598
2.04982,0.143423
2.21521,0.282011
2.0048,0.181264
2.20974,0.24065
1.92512,0.22291
1.99216,0.23882
2.05628,0.306358
2.20596,0.302484
2.19812,0.261298
2.09974,0.189344
1.89448,0.0749719
2.30851,0.222562
2.17568,0.369339
2.51431,0.322967
2.09662,0.157797
1.78519,0.0354729
2.01335,0.123719
2.09103,0.257329
2.22565,0.319285
1.9216,0.0946442
1.8962,0.134715
2.3152,0.309787
1.90574,0.151871
2.56576,0.352583
1.81733,0.0915772
1.97377,0.171066
1.80263,0.0476413
1.87971,0.144172
2.24658,0.293566
2.4877,0.34038
1.92997,0.191938
2.10393,0.212835
2.03927,0.263896
2.76779,0.374756
2.31984,0.331177
2.07752,0.154953
2.02595,0.1392
2.30878,0.223561
2.06401,0.175431
1.99306,0.201069
1.98208,0.176241
2.13219,0.30304
2.04117,0.141665
2.06187,0.217685
2.42731,0.416567
2.04464,0.180521
2.25697,0.351625
1.95784,0.156866
2.01279,0.129828
2.27602,0.225556
2.42273,0.413887
2.00608,0.169381
2.10362,0.214935
1.93888,0.147372
1.8536,0.157534
2.03844,0.227227
