AR,Skewness
1.85246,0.0960786
1.89822,0.123686
2.40995,0.25
2.01612,0.250811
2.12162,0.282041
2.38886,0.248011
1.97331,0.186412
2.10271,0.295825
2.19081,0.203587
1.79523,0.0907983
2.42075,0.251823
2.28215,0.264757
1.91277,0.183807
2.4147,0.251291
2.44982,0.321246
2.17095,0.284346
1.94473,0.225303
1.76392,0.0205432
2.41037,0.25
2.24517,0.25752
1.92413,0.204115
1.80529,0.0671188
2.39275,0.244798
2.41042,0.250788
2.41421,0.25
2.10196,0.168171
2.03616,0.183884
2.25481,0.27481
1.99006,0.214189
2.17712,0.20956
2.40647,0.249065
2.39436,0.244722
2.2,0.205155
2.41148,0.25
2.03423,0.242783
2.18977,0.199357
2.14979,0.18558
2.02601,0.17827
1.88043,0.184886
1.96972,0.1622
2.40243,0.247656
2.06728,0.209477
2.22743,0.377899
1.88288,0.159521
2.43825,0.365899
2.41421,0.25
2.41421,0.25
2.41204,0.249577
2.40954,0.249482
2.07563,0.200713
2.41168,0.249801
2.12351,0.310254
2.40538,0.248378
1.90103,0.156194
2.07662,0.209888
2.14285,0.18847
2.40452,0.248299
1.82967,0.105945
2.41421,0.25
2.14025,0.225602
2.41181,0.249699
2.41616,0.252281
2.06486,0.250585
1.83259,0.140215
2.40668,0.247926
1.86868,0.0872903
2.41421,0.25
1.92171,0.0838372
2.41421,0.250339
2.41312,0.250181
2.1939,0.261264
2.4124,0.250065
1.81551,0.0896603
2.41355,0.250423
2.40982,0.24948
2.15679,0.2102
2.4134,0.2498
2.41309,0.250419
2.40302,0.247626
2.05541,0.149731
2.40842,0.25
2.05485,0.185902
2.40995,0.25
2.00904,0.203804
2.41293,0.25
2.10728,0.32524
2.41421,0.25
1.98532,0.120709
2.41037,0.25
2.41518,0.250399
2.41304,0.2498
2.15346,0.276729
2.18349,0.192297
2.41286,0.249821
1.79194,0.0806513
2.30352,0.253315
2.04128,0.225571
2.41637,0.250602
2.40979,0.249066
1.9282,0.0998767
1.92732,0.201527
2.41281,0.250181
2.34479,0.246579
2.41311,0.249983
1.86324,0.139524
2.10706,0.310905
2.41361,0.25
2.41457,0.250299
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.13618,0.313965
2.41293,0.25
2.02321,0.157258
1.89178,0.0975291
2.41421,0.25
2.41421,0.25
2.17984,0.201215
2.41493,0.250199
2.4135,0.2499
2.33086,0.260082
2.06395,0.151944
2.41361,0.25
2.17466,0.209279
1.79547,0.0655058
1.79297,0.0747357
2.0901,0.228425
1.86613,0.144742
1.82667,0.0645068
1.95689,0.239408
2.50458,0.308353
2.41317,0.250017
2.41427,0.250179
2.41457,0.2501
2.41421,0.25
2.27941,0.253912
2.41389,0.25
1.87487,0.131707
2.41234,0.249686
2.00564,0.230628
1.96186,0.100815
2.41421,0.25
2.03617,0.171536
2.0164,0.158291
2.23445,0.384861
2.36949,0.240864
2.16856,0.223673
1.99041,0.16195
2.40739,0.25045
2.41389,0.24997
1.85974,0.114063
1.80571,0.0843722
2.41421,0.2501
2.15165,0.272701
1.79392,0.0862846
2.41427,0.25003
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41416,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41416,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.27624,0.251049
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25003
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.27599,0.211069
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.26717,0.208156
2.27185,0.208086
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41421,0.25
2.41352,0.249884
2.49815,0.272798
2.31197,0.224376
2.22747,0.205108
2.22159,0.25137
2.11012,0.16737
1.90704,0.106843
2.39833,0.246655
2.02184,0.147616
2.12535,0.247626
1.82074,0.0498693
2.1108,0.207474
1.92056,0.206107
1.90321,0.15405
1.91719,0.14728
1.97505,0.163139
2.00664,0.173474
1.91585,0.111397
1.96666,0.110754
1.89161,0.102494
2.08511,0.194038
1.85026,0.0931216
2.11082,0.293903
2.06192,0.211133
2.99657,0.428939
1.95224,0.0980942
1.94749,0.126301
2.47708,0.346319
2.31674,0.243176
2.28968,0.304407
2.13638,0.339172
2.39846,0.289544
1.96906,0.206004
1.79523,0.0934356
2.09384,0.31425
1.87616,0.112366
2.18425,0.263083
2.0604,0.159705
1.85755,0.110389
2.00426,0.128352
1.97033,0.184418
2.28493,0.252337
2.00339,0.121156
2.379,0.336963
1.88606,0.114993
2.45635,0.328511
2.23109,0.247635
1.88391,0.18998
1.97866,0.120589
2.06062,0.273599
2.09269,0.194115
1.77908,0.0631303
2.21894,0.22034
2.64972,0.388208
1.81089,0.0843297
2.02859,0.155322
1.84895,0.0672663
2.12445,0.19302
1.93472,0.166997
2.05572,0.288407
1.98758,0.251739
2.07444,0.218227
2.10844,0.20909
1.80865,0.0848926
2.08019,0.149911
2.00632,0.261191
1.9128,0.184317
2.08501,0.2068
2.0855,0.251682
1.83881,0.0553276
2.19313,0.189583
2.20693,0.329067
1.81929,0.0492673
2.04609,0.238189
2.12979,0.194562
2.03568,0.233465
2.16997,0.225895
1.9008,0.135031
2.63428,0.340637
1.88482,0.105535
2.01346,0.152288
1.87972,0.142494
2.12754,0.25259
2.28354,0.27312
1.82019,0.0654426
1.99302,0.17413
2.12683,0.253398
1.77316,0.0585545
2.04726,0.177783
1.96332,0.133801
1.82845,0.0904321
1.85008,0.0752985
1.9152,0.182347
2.01995,0.233666
2.27863,0.364508
2.25255,0.311807
1.92731,0.086631
1.95276,0.113115
2.095,0.173886
1.91349,0.135667
2.14893,0.282925
2.31635,0.325436
2.12807,0.209007
2.05622,0.191301
1.87239,0.129953
2.15525,0.299383
1.85645,0.0646811
1.99442,0.25054
2.20682,0.317519
1.82952,0.0587791
2.10749,0.177413
2.02458,0.22722
2.27536,0.222052
2.07068,0.271027
1.94148,0.143246
2.04573,0.15153
2.60625,0.335177
2.05168,0.186317
2.17769,0.187312
2.12453,0.230951
2.22879,0.220181
1.95601,0.170956
1.83185,0.0577271
2.3775,0.401783
1.88738,0.173668
2.11641,0.171336
1.77574,0.0640144
2.20429,0.243461
1.93767,0.127697
1.94977,0.210334
1.90623,0.138275
1.89431,0.129692
2.11965,0.287988
2.10787,0.190915
1.91702,0.128043
2.08419,0.300111
1.8321,0.126596
1.8114,0.1142
1.74896,0.0236637
2.11065,0.181629
2.0148,0.201672
2.16188,0.276986
1.78182,0.0737744
1.79753,0.0844742
1.88091,0.167093
1.78805,0.0415178
2.24722,0.233693
2.16785,0.276255
1.94265,0.125225
1.83767,0.142658
1.8703,0.177733
1.93682,0.147823
1.82488,0.116958
2.01026,0.214119
2.20167,0.189101
2.19659,0.210753
2.02918,0.251899
1.97473,0.191533
1.98704,0.26335
2.48645,0.269701
1.97503,0.192164
1.88932,0.0826952
2.42067,0.258216
2.01842,0.276321
2.14278,0.194558
1.85295,0.116873
1.87844,0.106176
2.16088,0.17471
1.98114,0.139379
1.9701,0.210333
2.19742,0.342179
2.40115,0.253275
1.8481,0.0894842
1.94231,0.178918
2.49041,0.377481
2.03309,0.145639
1.954,0.213926
2.03585,0.152915
1.85245,0.0844319
2.07969,0.234843
1.81226,0.0949997
2.03025,0.248289
2.08207,0.212993
1.9558,0.188213
2.17607,0.257404
2.07922,0.240135
2.02773,0.173641
2.01595,0.134095
2.14757,0.180675
1.88957,0.182634
2.13502,0.163526
2.18137,0.202886
1.93908,0.149273
1.86258,0.102811
2.20511,0.259077
1.80035,0.0991176
2.17533,0.3103
2.03389,0.239325
2.11092,0.30069
1.75717,0.0374303
2.19035,0.286327
1.79968,0.103073
1.887,0.111267
1.85498,0.103639
1.90778,0.0988356
2.1804,0.212941
1.94942,0.105829
1.90185,0.139749
1.86505,0.0917929
2.05759,0.186982
2.09714,0.33583
1.94818,0.140268
2.06532,0.289886
2.32738,0.387013
2.03723,0.302561
2.23269,0.292539
1.78803,0.0341152
2.13339,0.210373
1.93236,0.0931055
1.87241,0.175135
2.0081,0.211567
1.96224,0.177527
1.83257,0.127185
1.84381,0.147137
1.96146,0.10217
2.06143,0.146776
1.93455,0.166405
1.87994,0.124807
1.87253,0.135293
2.00323,0.181577
2.08689,0.186346
2.48656,0.269731
1.98229,0.132923
1.88999,0.11204
2.26683,0.349663
1.9778,0.132901
1.7937,0.0309702
2.16668,0.228791
1.95558,0.248309
1.86794,0.167225
2.34087,0.290133
1.95684,0.190788
2.07911,0.173437
1.89321,0.105723
1.98164,0.257893
2.26804,0.262666
1.90481,0.17258
2.47816,0.267489
1.78403,0.0384478
2.22199,0.288564
2.009,0.267353
2.02493,0.126777
2.25997,0.315446
1.92856,0.148878
2.28311,0.254237
2.11814,0.202289
2.20518,0.24514
1.89686,0.0869948
2.18178,0.30827
2.37169,0.276496
1.85218,0.132547
1.82865,0.061457
2.16836,0.187842
2.14566,0.184538
1.9442,0.193305
2.06376,0.310815
2.18825,0.18782
1.98235,0.227572
1.79139,0.0864329
1.93099,0.092634
2.22139,0.255738
2.45169,0.27982
2.09466,0.237402
2.02779,0.215566
1.78829,0.0835283
2.16769,0.218347
1.97259,0.150851
1.97007,0.193275
2.39835,0.314174
1.84293,0.137242
2.0081,0.262221
1.90677,0.171695
1.99504,0.118472
2.33281,0.299245
1.87802,0.170454
2.15191,0.229574
1.95735,0.247577
1.95386,0.129187
1.96665,0.130665
2.14148,0.227097
1.76658,0.0540985
1.97006,0.143621
1.8811,0.0972897
2.20413,0.355635
1.75196,0.0323708
2.34717,0.234411
2.36022,0.246938
2.20327,0.200895
2.18499,0.194456
2.02801,0.156802
2.09602,0.217837
2.2118,0.192593
2.15925,0.202308
2.25135,0.382782
1.91625,0.175575
1.93857,0.157592
1.82489,0.0435919
1.88654,0.188831
1.81066,0.0429323
2.04255,0.18697
2.08874,0.179687
1.92493,0.149094
1.99031,0.137985
1.80224,0.0742822
2.30248,0.261152
1.88657,0.0974638
2.45142,0.265946
1.82251,0.082407
1.94997,0.199983
2.14038,0.312425
2.03978,0.265118
1.84889,0.0985511
2.13952,0.297334
2.00206,0.211403
1.9949,0.167425
2.13487,0.332498
1.79397,0.0463127
1.89362,0.0821149
2.26458,0.220292
2.05089,0.152321
1.91401,0.174578
2.02395,0.19769
2.20452,0.324654
1.93838,0.218404
2.06904,0.147151
1.88836,0.0924313
2.18992,0.209029
2.04666,0.214053
2.05255,0.183928
2.08225,0.197879
2.12816,0.265459
1.82626,0.133133
2.14049,0.198685
2.04863,0.296254
2.01285,0.213783
2.04958,0.257277
1.84948,0.0574864
1.99754,0.151711
1.74549,0.0137479
1.89159,0.0837608
2.19787,0.255241
2.12441,0.198934
2.13982,0.182943
2.12309,0.296733
1.90147,0.175536
1.77958,0.0240504
2.01628,0.253329
2.15897,0.282313
1.91799,0.21221
2.17654,0.289536
1.95354,0.198817
1.93275,0.154736
1.83888,0.137322
2.16207,0.305017
1.88064,0.124896
1.77325,0.0629965
1.83365,0.138966
1.86036,0.0785713
2.11933,0.222514
1.94445,0.150276
2.35306,0.340455
1.78472,0.0265111
1.81074,0.092588
1.86222,0.0953174
2.46566,0.264132
2.27224,0.2409
1.91964,0.214316
1.73489,0.0047393
2.01267,0.182821
2.05087,0.271281
1.8785,0.125403
2.0087,0.142884
1.86586,0.080995
1.8775,0.149646
1.88005,0.164236
1.94019,0.153826
2.00055,0.153795
1.83117,0.0599785
2.01285,0.149403
1.75307,0.0213291
2.04189,0.192666
1.86033,0.124619
1.85589,0.119324
2.17051,0.274212
1.8324,0.0955611
2.61373,0.30261
1.92913,0.109154
2.04622,0.244704
2.3941,0.28814
1.93306,0.103456
2.22429,0.258718
1.91455,0.140303
2.1735,0.193857
1.96887,0.241476
1.94859,0.201334
2.37523,0.298888
1.97818,0.106305
2.10614,0.26849
2.27695,0.325004
2.27038,0.39225
2.43597,0.295341
1.94291,0.135129
2.10451,0.221921
1.92286,0.164312
2.08018,0.243406
2.3369,0.2338
2.31591,0.262895
2.04867,0.271947
1.97312,0.161695
2.16768,0.247772
2.22095,0.264231
1.89585,0.0753117
2.91086,0.382965
2.00609,0.213108
2.16549,0.249816
2.1139,0.189612
2.04424,0.186102
2.01176,0.243082
2.17648,0.24801
2.35526,0.391202
1.83195,0.0816279
2.2355,0.395263
1.95838,0.220842
2.11516,0.191024
1.85989,0.0770318
2.49065,0.372249
2.10437,0.184138
2.06927,0.221376
1.96582,0.221242
1.90758,0.108155
1.82197,0.0563891
2.26082,0.388184
2.61467,0.312393
2.91363,0.384047
1.87631,0.0849331
2.53414,0.303988
1.94796,0.133279
1.97974,0.169287
2.70873,0.439378
2.11378,0.167406
2.00492,0.193404
2.3016,0.339204
2.39422,0.328795
2.20088,0.190013
1.97971,0.117711
1.99555,0.180241
2.34156,0.313652
2.28585,0.370435
2.09375,0.183341
2.00773,0.237763
2.34812,0.249992
2.38918,0.290673
2.2052,0.191147
2.17604,0.236904
2.41923,0.257577
2.45456,0.265823
2.17675,0.293796
2.04862,0.235673
1.94212,0.154807
2.03112,0.128166
2.28983,0.214007
2.04341,0.168476
2.21375,0.197789
2.53471,0.304173
1.99541,0.195954
1.86155,0.0701363
1.78054,0.0346624
2.20447,0.202919
2.65014,0.326782
1.98786,0.135828
2.22596,0.265973
1.88481,0.147781
1.87031,0.179084
2.02596,0.284948
1.81703,0.0619006
1.95885,0.146886
1.93056,0.201912
1.78139,0.0660058
2.59681,0.314299
1.96756,0.110393
2.70048,0.335871
1.84406,0.0728237
2.37832,0.240711
2.33107,0.267893
2.03444,0.245071
2.20215,0.191921
1.9636,0.207891
2.07434,0.223268
2.19574,0.289022
1.8681,0.0692688
2.03377,0.180481
2.10114,0.180864
2.32125,0.239893
1.75307,0.0164342
2.19376,0.192889
1.9235,0.168511
1.88886,0.173158
1.84127,0.136521
1.75091,0.0171299
2.10076,0.205606
2.18069,0.217546
1.89017,0.127858
2.45107,0.260176
2.1839,0.200303
2.10226,0.22463
1.99973,0.165131
2.37421,0.254965
1.79254,0.0664849
1.77796,0.0268315
2.10107,0.179244
2.13923,0.315925
1.85724,0.0606537
1.87875,0.0664829
1.99479,0.168156
2.20618,0.324075
1.81933,0.0626509
2.00418,0.189975
2.22088,0.225914
1.89011,0.174769
2.16576,0.258048
2.04791,0.149415
2.10205,0.232658
2.34906,0.246034
2.28386,0.214411
2.54421,0.294895
1.88449,0.0852813
2.14387,0.2575
1.99282,0.203193
2.18272,0.184826
1.85146,0.152964
1.80361,0.0547003
1.95689,0.128017
1.8755,0.133272
2.16077,0.27988
2.17783,0.274355
2.26012,0.216916
1.99204,0.242688
1.75933,0.0360099
1.86693,0.101211
1.84555,0.106079
2.38849,0.259152
2.18209,0.245328
2.07471,0.316918
2.09061,0.228694
2.15852,0.173341
2.20516,0.242871
2.1182,0.326247
2.32888,0.28239
1.96586,0.190142
1.87932,0.131947
2.11981,0.27511
2.15249,0.231272
2.09673,0.245239
1.80206,0.0968553
2.20375,0.335444
2.13357,0.216585
2.2493,0.315476
2.18007,0.184058
1.99535,0.259505
2.01854,0.121687
2.04515,0.183861
2.06263,0.280007
2.24578,0.247064
2.12424,0.246215
2.12595,0.231367
2.23315,0.195908
2.18066,0.184185
1.93043,0.211965
2.23545,0.279333
1.86349,0.162509
1.91368,0.0975615
1.94033,0.199976
1.91869,0.102637
2.01136,0.23724
2.12445,0.245968
1.98186,0.183467
1.77564,0.0614589
1.95953,0.226536
2.11501,0.260938
2.39929,0.29144
2.12574,0.236171
1.93331,0.212001
2.0997,0.218069
2.01305,0.176574
2.09689,0.160804
1.98451,0.226894
2.282,0.279531
2.01592,0.189705
2.13824,0.18116
2.12876,0.169591
2.14071,0.180913
2.15574,0.253796
1.87567,0.128695
2.25305,0.251899
1.97599,0.172095
2.22885,0.194535
2.07486,0.270966
2.30089,0.330285
2.21884,0.25494
1.8996,0.0791565
1.95919,0.194944
2.19639,0.242123
1.96822,0.208511
2.1568,0.22392
2.20155,0.244251
2.21961,0.256806
2.06552,0.220104
2.05918,0.268038
2.04641,0.261667
1.97901,0.172598
2.19101,0.266204
1.81602,0.11124
2.05859,0.261815
2.2271,0.193975
1.95949,0.235486
2.26649,0.236264
2.41592,0.300399
1.80429,0.0551725
2.11543,0.241469
2.14312,0.209003
2.10334,0.184157
2.22248,0.19249
1.98833,0.124408
2.06612,0.239858
1.98691,0.210528
1.98829,0.212363
1.90811,0.195597
2.54332,0.339098
2.23115,0.195269
2.01772,0.199687
2.10687,0.233575
1.80631,0.0352552
2.16788,0.234871
1.87248,0.148753
2.06368,0.219088
1.95962,0.191684
2.21186,0.302528
1.95892,0.190936
1.928,0.162389
2.09778,0.214448
1.87081,0.162906
2.45254,0.269049
1.96093,0.190755
2.23983,0.204351
2.12256,0.161644
1.99784,0.219209
2.22747,0.318259
2.32074,0.262853
1.93287,0.115506
2.08177,0.170324
1.84272,0.107731
2.217,0.345569
1.926,0.136381
2.19357,0.189647
1.79456,0.0335041
1.99321,0.217247
2.0939,0.181456
1.89013,0.113708
1.78989,0.0763913
2.10024,0.222683
2.19376,0.242816
1.93013,0.0916783
2.07188,0.26482
2.13355,0.251466
1.81803,0.0741658
1.8848,0.152916
1.81833,0.0819969
1.83632,0.138026
2.19539,0.248952
1.87881,0.128994
1.81742,0.094618
2.21594,0.190383
2.0691,0.159126
3.1962,0.426041
2.13003,0.216418
2.08507,0.223809
2.09016,0.291172
2.01529,0.199155
2.19626,0.22887
1.88327,0.176697
2.10111,0.185621
1.95345,0.188906
2.28586,0.238022
2.06169,0.219348
2.14708,0.246445
2.06024,0.218679
2.26114,0.276458
2.33998,0.258328
2.20573,0.250586
1.9069,0.199849
2.21074,0.250997
1.76134,0.0197215
2.06934,0.22367
2.1083,0.160171
2.05658,0.23117
2.03508,0.133571
2.09578,0.276795
1.95828,0.197298
2.1785,0.258815
1.81178,0.0619025
2.24058,0.363585
2.22898,0.197787
2.24576,0.381185
2.19867,0.280502
1.88848,0.131972
2.30834,0.245165
2.4127,0.383868
2.04908,0.177618
2.11214,0.160862
2.18245,0.212559
1.87575,0.178256
2.18841,0.187341
2.15204,0.245073
1.96846,0.196844
1.93399,0.209321
1.81323,0.0664439
1.99126,0.213861
1.98679,0.123469
2.07294,0.159487
2.00343,0.195879
1.99193,0.113135
2.19681,0.207478
2.25349,0.348669
1.84588,0.117614
2.2668,0.233534
2.01803,0.125829
1.98969,0.113687
2.03852,0.294071
1.93103,0.144243
1.98247,0.212598
2.23393,0.28575
1.7968,0.0809198
2.20568,0.222342
1.83653,0.0766804
2.19125,0.222728
1.93504,0.219314
1.88378,0.122576
2.18597,0.223576
2.19671,0.266589
1.99291,0.215369
2.11832,0.255428
1.79782,0.0449071
1.95399,0.139732
2.12052,0.180989
2.29273,0.280971
1.95613,0.114404
2.01559,0.22217
1.98873,0.138754
2.23613,0.291161
2.1795,0.234091
2.06042,0.221347
1.7906,0.0665039
1.82016,0.0871966
1.98874,0.115794
2.05739,0.218079
2.18986,0.24938
1.93632,0.211729
2.02383,0.235265
2.04519,0.144389
1.81882,0.0505716
1.77894,0.0247991
2.08358,0.214682
2.25478,0.271897
1.97266,0.186274
2.05256,0.206546
2.11303,0.158385
1.82634,0.0690884
2.06171,0.207495
2.04007,0.205434
2.1062,0.267209
1.95785,0.148619
2.22883,0.238441
1.80981,0.0842733
2.24754,0.217644
1.9586,0.192934
1.98122,0.20944
1.94677,0.173401
1.89443,0.116476
1.96062,0.195708
1.90785,0.201322
1.98729,0.214931
2.19202,0.218507
2.14777,0.210732
1.77985,0.0634416
1.99529,0.237307
2.23003,0.300943
2.11043,0.212606
2.23781,0.208049
2.16179,0.253831
1.99372,0.212026
2.02347,0.196514
1.9276,0.148612
1.98976,0.21423
2.24087,0.20334
1.99572,0.127426
2.21024,0.199095
2.23313,0.195954
2.10579,0.258248
1.94446,0.233388
1.81135,0.0641838
1.97374,0.20483
2.14829,0.222365
1.8201,0.0957679
1.82034,0.0975539
2.00415,0.200484
2.29464,0.277069
1.94959,0.218048
1.85738,0.0578934
2.23136,0.273031
2.02054,0.234667
1.80419,0.0531147
1.97226,0.210416
1.99483,0.164385
1.89878,0.176141
2.1006,0.22078
2.16991,0.237113
2.21177,0.189051
1.90467,0.17236
1.91452,0.169537
1.8571,0.148219
2.0228,0.152966
2.02149,0.229245
1.9069,0.202148
2.17647,0.216563
1.98637,0.234534
2.20075,0.273821
1.94105,0.212932
1.87429,0.179648
2.07736,0.286842
1.87104,0.140568
2.03889,0.205047
1.94426,0.111053
2.03223,0.137797
2.0377,0.205221
1.97204,0.212615
2.16972,0.205887
1.99261,0.216939
2.01035,0.152527
1.9869,0.212461
2.26144,0.207145
1.95725,0.168553
2.11303,0.21715
1.9099,0.197832
1.77519,0.0318546
2.00866,0.219675
2.16999,0.241934
2.23245,0.195685
1.94375,0.174769
1.79794,0.0409263
2.20257,0.256155
2.05142,0.188469
1.79989,0.058309
1.88503,0.0904213
2.02051,0.181011
2.24269,0.291804
2.18271,0.243269
2.1547,0.257855
2.22297,0.277354
2.19815,0.273024
2.12522,0.238827
1.93573,0.206164
1.87707,0.0961776
1.94104,0.210673
2.10128,0.271464
1.9003,0.0962247
2.18821,0.216819
1.9931,0.260921
2.07749,0.148719
2.05098,0.215976
1.92101,0.21722
1.97667,0.121821
2.11194,0.164708
2.01162,0.253898
1.895,0.159104
1.90867,0.198515
2.02055,0.226893
2.11659,0.218755
2.00977,0.154637
2.14743,0.171656
1.97994,0.206009
1.87998,0.119144
2.10462,0.183852
1.97274,0.114985
2.02356,0.197123
1.93801,0.164345
1.97474,0.195298
1.95783,0.242725
1.98516,0.21235
1.80564,0.0917718
1.84335,0.0868146
2.00462,0.226788
1.98508,0.125615
2.12678,0.225423
1.90805,0.122043
1.85756,0.144055
2.04065,0.252011
1.94511,0.235325
2.15954,0.213885
2.20875,0.193126
2.1959,0.272326
2.0156,0.165556
2.24324,0.249832
1.77758,0.0415264
2.02589,0.167775
2.09304,0.175967
1.84039,0.0717092
2.12632,0.227173
1.87166,0.102988
2.12635,0.226347
1.77421,0.0646323
1.84084,0.0870126
2.01144,0.158494
1.96742,0.176416
1.84499,0.126498
2.10036,0.174735
1.95781,0.138083
1.98304,0.21187
2.20346,0.186331
1.83327,0.0622092
1.97341,0.204563
2.0222,0.200127
1.94331,0.207878
2.05401,0.240652
2.02332,0.129836
1.86088,0.124677
1.90882,0.19745
1.92802,0.104198
2.17804,0.213959
1.80793,0.0500791
1.97552,0.255093
1.94989,0.153439
1.88211,0.153447
2.06304,0.172123
2.00665,0.262844
1.75869,0.0421639
1.78036,0.0696481
1.89337,0.0902139
2.03072,0.238917
1.75402,0.0192771
1.92315,0.143013
1.82995,0.12425
2.00118,0.22488
1.99576,0.135475
2.17073,0.248116
2.43126,0.25474
1.79667,0.073665
1.90079,0.149723
2.0819,0.150812
2.08405,0.14644
2.11281,0.179628
2.18237,0.235157
1.91154,0.141472
2.11237,0.213618
2.18988,0.242315
1.88943,0.142713
1.81719,0.120186
1.94292,0.21666
2.11059,0.184715
1.8425,0.109422
1.9601,0.123078
2.05142,0.217071
2.17073,0.254317
2.11095,0.240657
1.82897,0.126732
2.02933,0.136726
2.13603,0.173528
1.95605,0.172129
1.87916,0.181356
2.01874,0.285553
2.11431,0.243852
2.03079,0.202631
1.79591,0.0512196
2.16846,0.231527
1.87686,0.104162
2.07345,0.286837
1.95893,0.101299
2.11616,0.161248
2.14847,0.197371
2.10658,0.156225
1.90516,0.121526
1.89862,0.151271
1.99227,0.180898
2.41082,0.316757
2.13396,0.287512
1.87512,0.128124
2.08492,0.177419
2.03002,0.221351
2.01354,0.183314
2.09892,0.167102
1.84913,0.0880933
1.92071,0.0850753
2.00223,0.217399
2.05149,0.141687
1.74497,0.0122281
1.8965,0.132507
1.81817,0.0681307
1.97729,0.210894
1.8011,0.0558135
1.9917,0.187844
2.12778,0.196053
1.92639,0.109662
1.82411,0.0425889
1.87936,0.142087
1.97407,0.207794
1.82181,0.0466158
1.95352,0.130911
2.15646,0.221725
1.92755,0.0921578
1.80023,0.070527
2.0485,0.216079
2.43356,0.333662
2.18469,0.329112
2.18939,0.215411
1.79371,0.0504745
2.10364,0.226922
2.30335,0.328
1.95756,0.198997
1.80934,0.0720043
1.90053,0.136704
1.95245,0.100401
2.20613,0.247642
1.91034,0.116089
1.90421,0.175235
1.82972,0.053612
2.03692,0.210457
1.79506,0.0590069
1.86597,0.0728594
1.96849,0.129051
1.83191,0.131459
1.82855,0.0549724
1.92949,0.109678
2.05421,0.204397
2.05628,0.248085
1.92958,0.107875
1.89594,0.186699
2.11436,0.312636
1.91649,0.140532
2.22354,0.25871
1.99517,0.170174
2.14535,0.267197
2.23098,0.195215
1.99381,0.126686
1.96657,0.180943
2.10798,0.290706
1.91211,0.0907743
1.96359,0.209637
2.30523,0.272335
1.95734,0.199827
2.01225,0.288354
1.79105,0.0617021
1.89521,0.160826
2.03803,0.293627
1.87688,0.183138
2.0269,0.294832
1.96322,0.200639
1.96745,0.130554
2.21548,0.27386
1.73572,0.00356315
1.91504,0.0985689
1.87127,0.125455
2.03542,0.15854
2.03312,0.174883
2.08967,0.150461
1.96332,0.192425
1.90383,0.202276
1.91319,0.114125
2.05439,0.183438
2.11357,0.220303
2.12337,0.183394
2.22629,0.199442
